"Acceleration (m/s^2): (3.053,7.086,-1.759)"
"Magnetometer (gauss): (-0.187,-0.607,-0.516)"
"Gyroscope (degrees/sec): (-192.955,33.530,-208.233)"
Temperature: 23.500C
"Acceleration (m/s^2): (3.314,6.973,0.540)"
"Magnetometer (gauss): (-0.187,-0.607,-0.516)"
"Gyroscope (degrees/sec): (-223.309,-66.719,-31.693)"
Temperature: 23.500C
"Acceleration (m/s^2): (0.488,7.892,-7.752)"
"Magnetometer (gauss): (-0.187,-0.607,-0.516)"
"Gyroscope (degrees/sec): (-165.848,-46.480,276.964)"
Temperature: 23.500C
"Acceleration (m/s^2): (1.108,7.680,-5.572)"
"Magnetometer (gauss): (-0.187,-0.607,-0.516)"
"Gyroscope (degrees/sec): (100.153,37.599,-273.779)"
Temperature: 24.500C
"Acceleration (m/s^2): (1.085,7.612,-6.142)"
"Magnetometer (gauss): (-0.187,-0.607,-0.516)"
"Gyroscope (degrees/sec): (10.789,4.961,-21.289)"
Temperature: 24.500C
"Acceleration (m/s^2): (1.087,7.592,-6.169)"
"Magnetometer (gauss): (-0.187,-0.607,-0.516)"
"Gyroscope (degrees/sec): (-1.890,0.245,-0.236)"
Temperature: 24.500C
"Acceleration (m/s^2): (1.046,7.579,-6.125)"
"Magnetometer (gauss): (-0.187,-0.607,-0.516)"
"Gyroscope (degrees/sec): (-2.783,-0.543,2.231)"
Temperature: 24.500C
"Acceleration (m/s^2): (1.062,7.553,-6.142)"
"Magnetometer (gauss): (-0.188,-0.609,-0.505)"
"Gyroscope (degrees/sec): (-2.739,-1.216,2.380)"
Temperature: 24.500C
"Acceleration (m/s^2): (1.030,7.525,-6.170)"
"Magnetometer (gauss): (-0.188,-0.609,-0.505)"
"Gyroscope (degrees/sec): (-2.923,-1.803,2.783)"
Temperature: 24.500C
"Acceleration (m/s^2): (1.054,7.519,-6.162)"
"Magnetometer (gauss): (-0.188,-0.609,-0.505)"
"Gyroscope (degrees/sec): (-3.036,-2.590,2.275)"
Temperature: 24.500C
