"Acceleration (m/s^2): (0.803,7.047,-7.716)"
"Magnetometer (gauss): (-0.150,-0.602,-0.528)"
"Gyroscope (degrees/sec): (87.955,-57.750,282.791)"
Temperature: 23.500C
"Acceleration (m/s^2): (1.761,7.228,-9.123)"
"Magnetometer (gauss): (-0.150,-0.602,-0.528)"
"Gyroscope (degrees/sec): (162.374,62.204,245.219)"
Temperature: 23.500C
"Acceleration (m/s^2): (2.858,6.954,-6.693)"
"Magnetometer (gauss): (-0.150,-0.602,-0.528)"
"Gyroscope (degrees/sec): (213.334,80.325,-247.450)"
Temperature: 23.500C
"Acceleration (m/s^2): (5.208,6.123,0.818)"
"Magnetometer (gauss): (-0.150,-0.602,-0.528)"
"Gyroscope (degrees/sec): (-120.208,-42.420,268.266)"
Temperature: 23.500C
"Acceleration (m/s^2): (2.687,6.937,-6.563)"
"Magnetometer (gauss): (-0.150,-0.602,-0.528)"
"Gyroscope (degrees/sec): (-8.076,-6.904,41.151)"
Temperature: 23.500C
"Acceleration (m/s^2): (2.690,6.928,-6.549)"
"Magnetometer (gauss): (-0.150,-0.602,-0.528)"
"Gyroscope (degrees/sec): (7.123,-0.534,2.363)"
Temperature: 23.500C
"Acceleration (m/s^2): (2.684,6.961,-6.509)"
"Magnetometer (gauss): (-0.150,-0.602,-0.528)"
"Gyroscope (degrees/sec): (9.783,0.989,-0.385)"
Temperature: 23.500C
"Acceleration (m/s^2): (2.629,6.955,-6.608)"
"Magnetometer (gauss): (-0.154,-0.607,-0.515)"
"Gyroscope (degrees/sec): (10.535,2.660,-1.313)"
Temperature: 24.500C
"Acceleration (m/s^2): (2.565,6.956,-6.581)"
"Magnetometer (gauss): (-0.154,-0.607,-0.515)"
"Gyroscope (degrees/sec): (11.296,3.448,-1.444)"
Temperature: 24.500C
"Acceleration (m/s^2): (2.545,7.006,-6.633)"
"Magnetometer (gauss): (-0.154,-0.607,-0.515)"
"Gyroscope (degrees/sec): (11.603,4.419,-2.004)"
Temperature: 24.500C
"Acceleration (m/s^2): (2.504,6.993,-6.614)"
"Magnetometer (gauss): (-0.154,-0.607,-0.515)"
"Gyroscope (degrees/sec): (11.716,5.408,-2.188)"
Temperature: 24.500C
"Acceleration (m/s^2): (2.453,7.025,-6.670)"
"Magnetometer (gauss): (-0.154,-0.607,-0.515)"
"Gyroscope (degrees/sec): (11.751,5.758,-2.511)"
Temperature: 24.500C
"Acceleration (m/s^2): (2.441,7.010,-6.657)"
"Magnetometer (gauss): (-0.154,-0.607,-0.515)"
"Gyroscope (degrees/sec): (11.760,5.600,-2.538)"
Temperature: 24.500C
"Acceleration (m/s^2): (2.409,7.021,-6.643)"
"Magnetometer (gauss): (-0.154,-0.607,-0.515)"
"Gyroscope (degrees/sec): (11.585,6.038,-2.415)"
Temperature: 24.500C
"Acceleration (m/s^2): (2.345,7.025,-6.672)"
"Magnetometer (gauss): (-0.162,-0.592,-0.536)"
"Gyroscope (degrees/sec): (11.996,5.530,-2.756)"
Temperature: 24.500C
"Acceleration (m/s^2): (2.331,7.029,-6.702)"
"Magnetometer (gauss): (-0.162,-0.592,-0.536)"
"Gyroscope (degrees/sec): (10.964,5.609,-2.258)"
Temperature: 24.500C
"Acceleration (m/s^2): (2.311,7.062,-6.698)"
"Magnetometer (gauss): (-0.162,-0.592,-0.536)"
"Gyroscope (degrees/sec): (10.684,5.425,-2.030)"
Temperature: 24.500C
"Acceleration (m/s^2): (2.297,7.095,-6.669)"
"Magnetometer (gauss): (-0.162,-0.592,-0.536)"
"Gyroscope (degrees/sec): (10.010,4.778,-1.803)"
Temperature: 24.500C
"Acceleration (m/s^2): (2.286,7.089,-6.727)"
"Magnetometer (gauss): (-0.162,-0.592,-0.536)"
"Gyroscope (degrees/sec): (9.739,4.401,-1.531)"
Temperature: 24.500C
"Acceleration (m/s^2): (2.296,7.118,-6.712)"
"Magnetometer (gauss): (-0.162,-0.592,-0.536)"
"Gyroscope (degrees/sec): (9.118,3.500,-1.348)"
Temperature: 24.500C
"Acceleration (m/s^2): (2.291,7.101,-6.665)"
"Magnetometer (gauss): (-0.162,-0.592,-0.536)"
"Gyroscope (degrees/sec): (8.680,2.494,-1.050)"
Temperature: 24.500C
"Acceleration (m/s^2): (2.325,7.118,-6.645)"
"Magnetometer (gauss): (-0.163,-0.611,-0.526)"
"Gyroscope (degrees/sec): (8.033,2.301,-0.823)"
Temperature: 24.500C
"Acceleration (m/s^2): (2.266,7.113,-6.652)"
"Magnetometer (gauss): (-0.163,-0.611,-0.526)"
"Gyroscope (degrees/sec): (7.744,1.015,-0.656)"
Temperature: 24.500C
"Acceleration (m/s^2): (2.262,7.122,-6.622)"
"Magnetometer (gauss): (-0.163,-0.611,-0.526)"
"Gyroscope (degrees/sec): (7.394,0.718,-0.210)"
Temperature: 24.500C
"Acceleration (m/s^2): (2.263,7.130,-6.606)"
"Magnetometer (gauss): (-0.163,-0.611,-0.526)"
"Gyroscope (degrees/sec): (6.921,-2.135,0.123)"
Temperature: 24.500C
"Acceleration (m/s^2): (2.254,7.147,-6.537)"
"Magnetometer (gauss): (-0.163,-0.611,-0.526)"
"Gyroscope (degrees/sec): (6.904,-0.228,0.630)"
Temperature: 24.500C
"Acceleration (m/s^2): (2.225,7.147,-6.578)"
"Magnetometer (gauss): (-0.163,-0.611,-0.526)"
"Gyroscope (degrees/sec): (6.921,-0.420,0.866)"
Temperature: 24.500C
"Acceleration (m/s^2): (2.235,7.146,-6.604)"
"Magnetometer (gauss): (-0.163,-0.611,-0.523)"
"Gyroscope (degrees/sec): (7.096,-0.744,1.496)"
Temperature: 24.500C
"Acceleration (m/s^2): (2.235,7.133,-6.587)"
"Magnetometer (gauss): (-0.168,-0.612,-0.523)"
"Gyroscope (degrees/sec): (7.315,-0.770,1.969)"
Temperature: 24.500C
"Acceleration (m/s^2): (2.250,7.133,-6.591)"
"Magnetometer (gauss): (-0.168,-0.612,-0.523)"
"Gyroscope (degrees/sec): (7.508,-0.621,2.573)"
Temperature: 24.500C
"Acceleration (m/s^2): (2.235,7.118,-6.473)"
"Magnetometer (gauss): (-0.168,-0.612,-0.523)"
"Gyroscope (degrees/sec): (7.499,-0.359,2.800)"
Temperature: 24.500C
"Acceleration (m/s^2): (2.246,7.162,-6.552)"
"Magnetometer (gauss): (-0.168,-0.612,-0.523)"
"Gyroscope (degrees/sec): (7.481,-0.175,3.264)"
Temperature: 24.500C
"Acceleration (m/s^2): (2.249,7.131,-6.549)"
"Magnetometer (gauss): (-0.168,-0.612,-0.523)"
"Gyroscope (degrees/sec): (7.805,0.236,3.290)"
Temperature: 24.500C
"Acceleration (m/s^2): (2.276,7.149,-6.556)"
"Magnetometer (gauss): (-0.168,-0.612,-0.523)"
"Gyroscope (degrees/sec): (7.735,0.359,3.526)"
Temperature: 24.500C
"Acceleration (m/s^2): (2.253,7.108,-6.540)"
"Magnetometer (gauss): (-0.162,-0.602,-0.515)"
"Gyroscope (degrees/sec): (8.059,0.490,3.666)"
Temperature: 24.500C
"Acceleration (m/s^2): (2.283,7.134,-6.571)"
"Magnetometer (gauss): (-0.162,-0.602,-0.515)"
