"Acceleration (m/s^2): (0.992,7.990,-6.149)"
"Magnetometer (gauss): (-0.097,-0.612,-0.574)"
"Gyroscope (degrees/sec): (2.634,-66.754,283.491)"
Temperature: 24.500C
"Acceleration (m/s^2): (0.811,8.040,-6.808)"
"Magnetometer (gauss): (-0.097,-0.612,-0.574)"
"Gyroscope (degrees/sec): (75.119,32.690,285.880)"
Temperature: 24.500C
"Acceleration (m/s^2): (-0.474,8.440,-10.421)"
"Magnetometer (gauss): (-0.097,-0.612,-0.574)"
"Gyroscope (degrees/sec): (121.389,48.545,-87.246)"
Temperature: 24.500C
"Acceleration (m/s^2): (2.049,7.610,-3.545)"
"Magnetometer (gauss): (-0.097,-0.612,-0.574)"
"Gyroscope (degrees/sec): (-53.568,-20.073,13.878)"
Temperature: 24.500C
"Acceleration (m/s^2): (1.369,7.858,-5.617)"
"Magnetometer (gauss): (-0.097,-0.612,-0.574)"
"Gyroscope (degrees/sec): (-3.684,-8.312,2.503)"
Temperature: 24.500C
"Acceleration (m/s^2): (1.210,7.861,-5.615)"
"Magnetometer (gauss): (-0.097,-0.612,-0.574)"
"Gyroscope (degrees/sec): (3.518,-6.668,1.803)"
Temperature: 24.500C
"Acceleration (m/s^2): (1.226,7.878,-5.623)"
"Magnetometer (gauss): (-0.097,-0.612,-0.574)"
"Gyroscope (degrees/sec): (3.955,-6.886,1.374)"
Temperature: 24.500C
"Acceleration (m/s^2): (1.220,7.848,-5.628)"
"Magnetometer (gauss): (-0.090,-0.610,-0.575)"
"Gyroscope (degrees/sec): (4.016,-7.333,1.085)"
Temperature: 24.500C
"Acceleration (m/s^2): (1.245,7.853,-5.646)"
"Magnetometer (gauss): (-0.090,-0.610,-0.575)"
"Gyroscope (degrees/sec): (4.296,-7.158,0.893)"
Temperature: 24.500C
"Acceleration (m/s^2): (1.266,7.850,-5.640)"
"Magnetometer (gauss): (-0.090,-0.610,-0.575)"
"Gyroscope (degrees/sec): (4.856,-7.193,0.131)"
Temperature: 24.500C
"Acceleration (m/s^2): (1.275,7.841,-5.674)"
"Magnetometer (gauss): (-0.090,-0.610,-0.575)"
"Gyroscope (degrees/sec): (5.040,-7.350,-0.219)"
Temperature: 24.500C
"Acceleration (m/s^2): (1.289,7.859,-5.695)"
"Magnetometer (gauss): (-0.090,-0.610,-0.575)"
"Gyroscope (degrees/sec): (5.329,-7.473,-0.586)"
Temperature: 24.500C
"Acceleration (m/s^2): (1.254,7.878,-5.728)"
"Magnetometer (gauss): (-0.090,-0.610,-0.575)"
"Gyroscope (degrees/sec): (5.670,-7.639,-0.980)"
Temperature: 25.500C
"Acceleration (m/s^2): (1.282,7.911,-5.742)"
"Magnetometer (gauss): (-0.090,-0.610,-0.575)"
"Gyroscope (degrees/sec): (7.053,-8.724,-2.188)"
Temperature: 25.500C
"Acceleration (m/s^2): (1.322,7.933,-5.799)"
"Magnetometer (gauss): (-0.096,-0.603,-0.582)"
"Gyroscope (degrees/sec): (6.318,-7.525,-2.091)"
Temperature: 25.500C
"Acceleration (m/s^2): (1.326,7.926,-5.830)"
"Magnetometer (gauss): (-0.096,-0.603,-0.582)"
"Gyroscope (degrees/sec): (6.178,-6.948,-2.196)"
Temperature: 25.500C
"Acceleration (m/s^2): (1.317,7.960,-5.820)"
"Magnetometer (gauss): (-0.096,-0.603,-0.582)"
"Gyroscope (degrees/sec): (5.959,-6.668,-2.765)"
Temperature: 25.500C
"Acceleration (m/s^2): (1.278,7.953,-5.928)"
"Magnetometer (gauss): (-0.096,-0.603,-0.582)"
"Gyroscope (degrees/sec): (6.143,-6.458,-3.080)"
Temperature: 25.500C
"Acceleration (m/s^2): (1.267,7.971,-5.886)"
"Magnetometer (gauss): (-0.096,-0.603,-0.582)"
"Gyroscope (degrees/sec): (5.766,-6.291,-3.483)"
Temperature: 25.500C
"Acceleration (m/s^2): (1.213,7.957,-5.943)"
"Magnetometer (gauss): (-0.096,-0.603,-0.582)"
"Gyroscope (degrees/sec): (5.609,-5.959,-3.981)"
Temperature: 25.500C
"Acceleration (m/s^2): (1.161,7.955,-5.885)"
"Magnetometer (gauss): (-0.096,-0.603,-0.582)"
"Gyroscope (degrees/sec): (5.259,-5.924,-4.051)"
Temperature: 25.500C
"Acceleration (m/s^2): (1.145,7.972,-5.967)"
"Magnetometer (gauss): (-0.100,-0.609,-0.586)"
"Gyroscope (degrees/sec): (5.075,-5.845,-4.471)"
Temperature: 25.500C
"Acceleration (m/s^2): (1.148,7.977,-5.979)"
"Magnetometer (gauss): (-0.100,-0.609,-0.586)"
"Gyroscope (degrees/sec): (4.734,-5.381,-4.804)"
Temperature: 25.500C
"Acceleration (m/s^2): (1.076,7.979,-5.950)"
"Magnetometer (gauss): (-0.100,-0.609,-0.586)"
"Gyroscope (degrees/sec): (3.894,-5.416,-4.410)"
Temperature: 25.500C
"Acceleration (m/s^2): (1.047,8.015,-5.961)"
"Magnetometer (gauss): (-0.100,-0.609,-0.586)"
"Gyroscope (degrees/sec): (3.868,-5.373,-4.524)"
Temperature: 25.500C
"Acceleration (m/s^2): (1.033,8.040,-5.997)"
"Magnetometer (gauss): (-0.100,-0.609,-0.586)"
"Gyroscope (degrees/sec): (3.413,-5.346,-4.480)"
Temperature: 25.500C
"Acceleration (m/s^2): (1.013,8.046,-5.973)"
"Magnetometer (gauss): (-0.100,-0.609,-0.586)"
"Gyroscope (degrees/sec): (3.220,-5.224,-4.288)"
Temperature: 25.500C
"Acceleration (m/s^2): (1.001,8.044,-6.002)"
"Magnetometer (gauss): (-0.100,-0.609,-0.586)"
"Gyroscope (degrees/sec): (2.949,-5.224,-3.850)"
Temperature: 25.500C
"Acceleration (m/s^2): (1.000,8.050,-5.996)"
"Magnetometer (gauss): (-0.094,-0.611,-0.582)"
"Gyroscope (degrees/sec): (2.809,-5.285,-3.859)"
Temperature: 25.500C
"Acceleration (m/s^2): (1.027,8.076,-5.960)"
"Magnetometer (gauss): (-0.094,-0.611,-0.582)"
"Gyroscope (degrees/sec): (2.940,-5.215,-3.771)"
Temperature: 25.500C
"Acceleration (m/s^2): (1.039,8.090,-5.963)"
"Magnetometer (gauss): (-0.094,-0.611,-0.582)"
"Gyroscope (degrees/sec): (2.861,-5.180,-3.360)"
Temperature: 25.500C
"Acceleration (m/s^2): (1.028,8.085,-5.937)"
"Magnetometer (gauss): (-0.094,-0.611,-0.582)"
"Gyroscope (degrees/sec): (2.879,-5.101,-3.063)"
Temperature: 25.500C
"Acceleration (m/s^2): (1.059,8.113,-5.989)"
"Magnetometer (gauss): (-0.094,-0.611,-0.582)"
"Gyroscope (degrees/sec): (3.019,-4.821,-3.246)"
Temperature: 25.500C
"Acceleration (m/s^2): (1.027,8.128,-5.977)"
"Magnetometer (gauss): (-0.094,-0.611,-0.582)"
"Gyroscope (degrees/sec): (3.211,-4.839,-2.984)"
Temperature: 25.500C
"Acceleration (m/s^2): (1.045,8.158,-5.967)"
"Magnetometer (gauss): (-0.094,-0.611,-0.582)"
"Gyroscope (degrees/sec): (2.940,-4.349,-2.616)"
Temperature: 25.500C
"Acceleration (m/s^2): (1.000,8.157,-5.947)"
"Magnetometer (gauss): (-0.089,-0.610,-0.585)"
"Gyroscope (degrees/sec): (2.905,-4.314,-2.345)"
Temperature: 25.500C
"Acceleration (m/s^2): (0.976,8.118,-5.956)"
"Magnetometer (gauss): (-0.089,-0.610,-0.585)"
"Gyroscope (degrees/sec): (3.045,-4.445,-2.223)"
Temperature: 25.500C
"Acceleration (m/s^2): (1.036,8.129,-5.974)"
"Magnetometer (gauss): (-0.089,-0.610,-0.585)"
"Gyroscope (degrees/sec): (2.940,-4.331,-1.785)"
Temperature: 25.500C
"Acceleration (m/s^2): (1.035,8.135,-6.003)"
"Magnetometer (gauss): (-0.089,-0.610,-0.585)"
"Gyroscope (degrees/sec): (2.756,-4.471,-1.374)"
Temperature: 25.500C
"Acceleration (m/s^2): (1.032,8.122,-6.042)"
"Magnetometer (gauss): (-0.089,-0.610,-0.585)"
"Gyroscope (degrees/sec): (2.520,-4.296,-0.840)"
Temperature: 25.500C
"Acceleration (m/s^2): (1.035,8.112,-6.057)"
"Magnetometer (gauss): (-0.089,-0.610,-0.585)"
"Gyroscope (degrees/sec): (2.039,-4.550,-0.324)"
Temperature: 25.500C
"Acceleration (m/s^2): (1.094,8.118,-6.031)"
"Magnetometer (gauss): (-0.089,-0.612,-0.590)"
"Gyroscope (degrees/sec): (1.514,-4.445,0.000)"
Temperature: 25.500C
"Acceleration (m/s^2): (1.134,8.085,-6.060)"
"Magnetometer (gauss): (-0.089,-0.612,-0.590)"
"Gyroscope (degrees/sec): (1.260,-4.638,0.639)"
Temperature: 25.500C
"Acceleration (m/s^2): (1.155,8.063,-6.040)"
"Magnetometer (gauss): (-0.089,-0.612,-0.590)"
"Gyroscope (degrees/sec): (0.551,-4.559,0.945)"
Temperature: 25.500C
"Acceleration (m/s^2): (1.209,8.059,-6.041)"
"Magnetometer (gauss): (-0.089,-0.612,-0.590)"
"Gyroscope (degrees/sec): (-0.026,-4.401,1.304)"
Temperature: 25.500C
"Acceleration (m/s^2): (1.228,8.045,-6.019)"
"Magnetometer (gauss): (-0.089,-0.612,-0.590)"
"Gyroscope (degrees/sec): (-0.446,-4.296,1.348)"
Temperature: 25.500C
"Acceleration (m/s^2): (1.245,8.044,-5.968)"
