"Acceleration (m/s^2): (2.184,6.162,-7.590)"
"Magnetometer (gauss): (-0.173,-0.588,-0.486)"
"Gyroscope (degrees/sec): (-30.161,-62.869,270.156)"
Temperature: 23.500C
"Acceleration (m/s^2): (1.929,6.207,-8.208)"
"Magnetometer (gauss): (-0.173,-0.588,-0.486)"
"Gyroscope (degrees/sec): (49.298,26.495,286.221)"
Temperature: 23.500C
"Acceleration (m/s^2): (0.587,6.617,-12.677)"
"Magnetometer (gauss): (-0.173,-0.588,-0.486)"
"Gyroscope (degrees/sec): (130.620,53.603,-91.796)"
Temperature: 23.500C
"Acceleration (m/s^2): (3.089,5.838,-4.749)"
"Magnetometer (gauss): (-0.173,-0.588,-0.486)"
"Gyroscope (degrees/sec): (-61.338,-20.440,51.135)"
Temperature: 24.500C
"Acceleration (m/s^2): (2.185,6.107,-7.419)"
"Magnetometer (gauss): (-0.173,-0.588,-0.486)"
"Gyroscope (degrees/sec): (-5.163,-1.313,-2.021)"
Temperature: 24.500C
"Acceleration (m/s^2): (2.171,6.126,-7.435)"
"Magnetometer (gauss): (-0.173,-0.588,-0.486)"
"Gyroscope (degrees/sec): (2.616,1.383,-5.198)"
Temperature: 24.500C
"Acceleration (m/s^2): (2.158,6.126,-7.415)"
"Magnetometer (gauss): (-0.173,-0.588,-0.486)"
"Gyroscope (degrees/sec): (2.844,1.916,-6.265)"
Temperature: 24.500C
"Acceleration (m/s^2): (2.140,6.115,-7.466)"
"Magnetometer (gauss): (-0.175,-0.589,-0.479)"
"Gyroscope (degrees/sec): (3.211,1.873,-6.738)"
Temperature: 24.500C
"Acceleration (m/s^2): (2.121,6.141,-7.394)"
"Magnetometer (gauss): (-0.175,-0.589,-0.479)"
"Gyroscope (degrees/sec): (3.308,1.846,-6.764)"
Temperature: 24.500C
"Acceleration (m/s^2): (2.125,6.142,-7.506)"
"Magnetometer (gauss): (-0.175,-0.589,-0.479)"
"Gyroscope (degrees/sec): (3.054,1.715,-6.878)"
Temperature: 24.500C
"Acceleration (m/s^2): (2.088,6.145,-7.495)"
"Magnetometer (gauss): (-0.175,-0.589,-0.479)"
"Gyroscope (degrees/sec): (2.958,1.916,-7.114)"
Temperature: 24.500C
"Acceleration (m/s^2): (2.116,6.162,-7.528)"
"Magnetometer (gauss): (-0.175,-0.589,-0.479)"
"Gyroscope (degrees/sec): (2.651,1.855,-7.403)"
Temperature: 24.500C
"Acceleration (m/s^2): (2.081,6.169,-7.503)"
"Magnetometer (gauss): (-0.175,-0.589,-0.479)"
"Gyroscope (degrees/sec): (2.695,1.969,-7.350)"
Temperature: 24.500C
"Acceleration (m/s^2): (2.088,6.185,-7.572)"
"Magnetometer (gauss): (-0.175,-0.589,-0.479)"
"Gyroscope (degrees/sec): (8.531,-2.564,-14.070)"
Temperature: 24.500C
"Acceleration (m/s^2): (2.046,6.217,-7.523)"
"Magnetometer (gauss): (-0.167,-0.585,-0.484)"
"Gyroscope (degrees/sec): (2.905,1.838,-8.733)"
Temperature: 24.500C
"Acceleration (m/s^2): (2.054,6.234,-7.537)"
"Magnetometer (gauss): (-0.167,-0.585,-0.484)"
"Gyroscope (degrees/sec): (2.030,2.485,-7.928)"
Temperature: 24.500C
"Acceleration (m/s^2): (2.053,6.261,-7.509)"
"Magnetometer (gauss): (-0.167,-0.585,-0.484)"
"Gyroscope (degrees/sec): (1.899,2.949,-7.893)"
Temperature: 24.500C
"Acceleration (m/s^2): (2.033,6.245,-7.558)"
"Magnetometer (gauss): (-0.167,-0.585,-0.484)"
"Gyroscope (degrees/sec): (1.864,3.080,-7.980)"
Temperature: 24.500C
"Acceleration (m/s^2): (2.045,6.248,-7.483)"
"Magnetometer (gauss): (-0.167,-0.585,-0.484)"
"Gyroscope (degrees/sec): (1.584,3.351,-7.849)"
Temperature: 24.500C
"Acceleration (m/s^2): (2.023,6.273,-7.504)"
"Magnetometer (gauss): (-0.167,-0.585,-0.484)"
"Gyroscope (degrees/sec): (1.741,3.491,-7.893)"
Temperature: 24.500C
"Acceleration (m/s^2): (2.011,6.275,-7.539)"
"Magnetometer (gauss): (-0.167,-0.585,-0.484)"
"Gyroscope (degrees/sec): (1.575,3.544,-7.744)"
Temperature: 24.500C
"Acceleration (m/s^2): (1.973,6.315,-7.578)"
"Magnetometer (gauss): (-0.172,-0.580,-0.483)"
"Gyroscope (degrees/sec): (1.663,3.955,-7.823)"
Temperature: 24.500C
"Acceleration (m/s^2): (1.968,6.332,-7.544)"
"Magnetometer (gauss): (-0.172,-0.580,-0.483)"
"Gyroscope (degrees/sec): (1.435,4.253,-7.796)"
Temperature: 24.500C
"Acceleration (m/s^2): (1.983,6.313,-7.579)"
